2018-04-20 19:20:01,b'RT @PBS: Happy National Library Week! What Library do you visit most? Tag it in the comments below. #GreatReadPBS https://t.co/nEuCuth0fm',
2018-04-20 19:19:54,"b""RT @Scholastic: Can you guess America\xe2\x80\x99s most-loved novel? We're thrilled to see two beloved Scholastic titles on The #GreatReadPBS list! Di\xe2\x80\xa6""",
2018-04-20 19:19:32,b' #GreatReadPBS RT @Audiobook_Comm: Great American Read PBS has revealed the list of America\xe2\x80\x99s 100 most-loved books! Explore the book list and visit the bo\xe2\x80\xa6',
2018-04-20 19:19:30,b'RT @jackisnotabird: They showed us some previews of #GreatReadPBS at the launch and a WILD @ELIYANNAHdirect APPEARED! I can\xe2\x80\x99t believe @Herm\xe2\x80\xa6',
2018-04-20 19:19:14,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:19:11,"b""RT @ELIYANNAHdirect: Ahhhhhhhhhh!!!!!!! Yo! I can't believe I made the promo!!! \xf0\x9f\x98\xb1\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\n\n#GreatReadPBS https://t.co/1jJcWZi9Sv""",
2018-04-20 19:19:06,"b'RT @ginatrapani: \xf0\x9f\x9a\x80 Launch Day! \xf0\x9f\x9a\x80  So proud that @PostlightStudio got to partner with @PBS to build the web site for #GreatReadPBS, a new sh\xe2\x80\xa6'",
2018-04-20 19:18:16,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 19:17:54,"b"" #GreatReadPBS RT @rmpbs: The list of America\xe2\x80\x99s Top 100 Novels for Great American Read PBS was released TODAY! \xf0\x9f\x98\x8d\xf0\x9f\x93\x9a\xf0\x9f\x8e\x89\nTake the quiz to see how many you've re\xe2\x80\xa6""",
2018-04-20 19:17:37,"b' #GreatReadPBS RT @jackisnotabird: Audience member: Why no books by US presidents on the list?\nPBS: Well, it had to be a fictional novel.\nMeredith Vieira:\xe2\x80\xa6'",
